num_wifi_conn;time;day;month;career_type;type_teaching;type_grade;academic_year;electricity_consumption;incidence
30.0;14.5;6;5;0;3;1;0;13.3671464853393;0
24.56120243156558;14.75;6;5;4;3;0;3;9.880590963172509;1
32.0;15.0;6;5;6;2;2;1;14.532585084613329;0
19.0;15.25;6;5;3;3;2;0;13.618529034068223;0
29.0;15.5;6;5;1;2;2;2;13.251625558033577;0
35.0;15.75;6;5;0;3;2;2;14.86419186336487;0
23.0;16.0;6;5;3;3;0;2;12.615257782220489;0
34.0;16.25;6;5;6;3;0;2;15.618382728329015;0
36.0;16.5;6;5;7;2;2;4;12.336795661260936;0
31.0;16.75;6;5;1;4;2;4;11.74656100114028;0
22.0;17.0;6;5;0;3;2;3;15.633273181485002;0
26.0;17.25;6;5;5;3;0;3;10.826198346620986;0
33.0;17.5;6;5;2;4;1;0;9.679830833330465;0
26.0;17.75;6;5;0;4;1;3;9.287167607230748;0
24.0;18.0;6;5;4;1;0;1;15.243377016275389;0
27.0;18.25;6;5;0;4;1;1;12.5513829397111;0
31.0;18.5;6;5;3;0;1;2;16.321937549952132;0
20.0;18.75;6;5;4;1;2;2;10.556294098519372;0
29.61026467941829;19.0;6;5;4;2;2;3;15.43378394448142;1
29.0;19.25;6;5;6;2;0;2;11.999483092940292;0
35.36491231227903;19.5;6;5;0;4;0;1;14.119528114834894;1
25.0;19.75;6;5;5;0;0;0;11.37244331368942;0
11.0;20.0;6;5;4;3;2;3;1.4039110120031628;0
9.0;20.25;6;5;5;3;2;3;9.05891127650633;0
19.0;20.5;6;5;2;2;0;1;2.077908335137699;0
22.0;20.75;6;5;5;0;0;2;6.608893878726923;0
17.0;21.0;6;5;3;1;0;4;8.820193992082327;0
9.0;21.25;6;5;5;3;0;0;3.6557021792493054;0
5.0;21.5;6;5;1;2;0;0;8.812638598166526;0
12.0;21.75;6;5;1;4;0;1;2.381274848273987;0
8.0;22.0;6;5;2;4;0;0;6.7302545140834;0
10.0;22.25;6;5;7;3;2;2;8.037470175817301;0
21.0;22.5;6;5;7;0;1;0;3.7696784504546357;0
12.0;22.75;6;5;7;3;1;1;1.446018645719535;0
6.602872053531304;23.0;6;5;4;2;2;1;4.690702983560291;1
17.0;23.25;6;5;3;3;0;1;3.271742509714307;0
7.0;23.5;6;5;6;2;0;1;3.0867703233185413;0
14.0;23.75;6;5;1;4;0;2;8.710886412331954;0
19.0;0.0;0;5;2;3;0;0;14.560279094859752;0
16.0;0.25;0;5;0;4;0;0;12.612163276127323;0
16.0;0.5;0;5;0;1;0;0;15.833419255502664;0
33.0;0.75;0;5;7;1;1;1;7.914699161121241;0
24.0;1.0;0;5;2;3;2;0;13.35558335481022;0
17.0;1.25;0;5;7;2;1;1;12.537721485069675;0
30.0;1.5;0;5;6;3;1;2;14.230919085459956;0
35.0;1.75;0;5;6;4;0;3;15.631521464431502;0
16.0;2.0;0;5;2;4;2;3;8.604697553725229;0
35.0;2.25;0;5;5;2;1;2;13.057068758730814;0
19.0;2.5;0;5;5;4;0;3;11.685683307995268;0
22.0;2.75;0;5;1;4;2;3;9.280304067653944;0
15.0;3.0;0;5;4;2;1;3;8.557842426248058;0
24.0;3.25;0;5;4;2;0;2;9.984649794284065;0
23.0;3.5;0;5;5;2;1;0;15.531510864217566;0
28.34049674123471;3.75;0;5;5;3;0;4;17.58347524631133;1
31.0;4.0;0;5;4;1;2;3;15.929877849183491;0
27.0;4.25;0;5;6;2;2;2;8.382899839547306;0
33.44049256441859;4.5;0;5;7;0;1;3;16.560771487301295;1
23.0;4.75;0;5;2;0;1;3;9.650823277489739;0
31.0;5.0;0;5;1;4;2;3;8.049418855560555;0
23.0;5.25;0;5;3;2;0;1;16.848641884049442;0
25.10026357541055;5.5;0;5;7;3;2;3;12.504732082590335;1
22.0;5.75;0;5;3;4;0;2;7.322552634622893;0
32.664616888440094;6.0;0;5;1;4;0;0;17.187303654474334;1
37.74876674120201;6.25;0;5;4;1;1;1;17.818299972788907;1
29.0;6.5;0;5;0;4;2;1;12.538507472635287;0
17.0;6.75;0;5;0;1;2;0;12.269525796326851;0
35.0;7.0;0;5;2;2;2;4;15.85487171475241;0
45.0;7.25;0;5;0;2;1;0;16.18325896943067;0
41.0;7.5;0;5;0;2;2;3;15.631718049802629;0
41.510434112282034;7.75;0;5;7;0;1;3;29.342578624462494;1
31.0;8.0;0;5;3;1;1;2;17.455601540858538;0
37.0;8.25;0;5;2;4;2;0;21.149361200510846;0
36.0;8.5;0;5;0;4;2;3;24.08876678355855;0
26.0;8.75;0;5;2;0;1;1;22.860187998211245;0
33.0;9.0;0;5;5;1;0;2;17.5738278339993;0
42.0;9.25;0;5;4;4;0;0;19.23798673665258;0
24.0;9.5;0;5;1;3;0;2;17.581156696692354;0
39.0;9.75;0;5;7;0;0;2;14.227663844329864;0
32.0;10.0;0;5;0;1;1;2;19.98454641861491;0
34.0;10.25;0;5;5;3;2;1;21.488914768339953;0
32.0;10.5;0;5;1;4;2;2;18.65542619510626;0
31.0;10.75;0;5;3;1;2;2;20.217946449530515;0
59.566609411229145;11.0;0;5;0;2;2;1;21.42789893227506;1
29.0;11.25;0;5;4;4;0;3;22.010673910539786;0
29.0;11.5;0;5;6;2;2;3;19.283704783207337;0
31.0;11.75;0;5;6;1;2;0;23.25033703265992;0
39.0;12.0;0;5;6;0;1;3;20.193153560470613;0
32.0;12.25;0;5;3;4;1;2;19.740664861312162;0
34.270461210875965;12.5;0;5;4;4;1;0;20.8881530362558;1
42.0;12.75;0;5;0;2;1;1;18.658573072167428;0
50.0;13.0;0;5;4;4;1;4;23.34218495469796;0
53.944640906449166;13.25;0;5;6;4;0;3;20.349035107778448;1
57.51313777375002;13.5;0;5;1;2;0;0;21.847073183702474;1
31.0;13.75;0;5;0;4;0;3;14.110237570053112;0
50.0;14.0;0;5;5;4;2;0;19.00607550178665;0
39.0;14.25;0;5;3;0;0;4;20.79187638006803;0
38.0;14.5;0;5;2;1;1;2;18.48129107886166;0
35.0;14.75;0;5;6;2;0;3;17.773168241544877;0
27.0;15.0;0;5;5;1;0;0;19.015713015193434;0
29.0;15.25;0;5;6;1;1;0;22.23501030556274;0
33.0;15.5;0;5;2;0;1;1;15.44914312441961;0
37.0;15.75;0;5;7;1;2;3;22.47391465336633;0
34.87611860755863;16.0;0;5;7;1;2;2;19.386190578053395;1
54.09748546433615;16.25;0;5;3;1;1;0;21.721421590215364;1
36.0;16.5;0;5;1;1;0;3;20.184743381088914;0
26.0;16.75;0;5;6;1;1;4;14.675722579466148;0
27.0;17.0;0;5;3;1;1;1;16.366683074457605;0
34.0;17.25;0;5;3;2;2;0;18.183169852901365;0
33.0;17.5;0;5;4;0;0;0;17.390274079739786;0
36.0;17.75;0;5;7;0;0;1;20.079800927725962;0
42.0;18.0;0;5;2;3;2;3;18.22095627173319;0
27.0;18.25;0;5;3;0;0;2;22.200248992003935;0
30.0;18.5;0;5;0;3;0;1;18.17291042198065;0
43.0;18.75;0;5;4;4;0;3;23.299807418607255;0
44.0;19.0;0;5;0;0;1;3;17.70832365171707;0
43.0;19.25;0;5;6;1;2;1;22.80465841770882;0
48.0;19.5;0;5;5;3;2;2;18.156372609580515;0
32.0;19.75;0;5;2;1;1;0;18.185236283327242;0
33.0;20.0;0;5;7;4;2;3;11.854988512593039;0
18.0;20.25;0;5;4;0;2;4;12.561907727597859;0
31.0;20.5;0;5;3;1;0;3;12.09480400360862;0
21.0;20.75;0;5;0;2;0;0;7.8605366366577;0
22.444059968868977;21.0;0;5;1;0;1;3;15.27730889365711;1
26.0;21.25;0;5;0;4;1;1;10.969761907660128;0
19.0;21.5;0;5;3;4;2;0;14.44725202284243;0
16.0;21.75;0;5;4;2;2;2;8.711790511685354;0
29.0;22.0;0;5;6;4;0;0;9.115953173300412;0
17.0;22.25;0;5;4;4;2;2;8.752220184386847;0
37.0;22.5;0;5;7;0;0;3;10.700271795310249;0
28.0;22.75;0;5;5;3;1;2;8.618880230939393;0
34.0;23.0;0;5;0;1;2;0;11.248855163424459;0
37.0;23.25;0;5;3;1;2;1;13.677733538548267;0
29.0;23.5;0;5;5;0;2;0;8.636654665838305;0
21.0;23.75;0;5;5;0;1;0;8.259048631583084;0
18.0;0.0;1;5;3;4;0;0;12.630091521364154;0
28.0;0.25;1;5;4;1;0;2;9.58239637385721;0
24.0;0.5;1;5;5;1;1;0;14.840941552685692;0
22.0;0.75;1;5;0;1;2;0;10.731540734190999;0
34.6945792263608;1.0;1;5;3;0;1;3;21.352286314785584;1
26.0;1.25;1;5;0;4;0;3;9.20414672363047;0
17.0;1.5;1;5;3;4;1;1;12.540915912590636;0
31.0;1.75;1;5;4;1;0;1;16.8816745150771;0
22.40183789916786;2.0;1;5;7;0;0;3;16.845854004890455;1
29.211366523872655;2.25;1;5;5;4;2;3;9.68910364571005;1
20.0;2.5;1;5;2;2;0;3;9.88205314976065;0
14.0;2.75;1;5;3;2;1;1;11.650072650687823;0
31.0;3.0;1;5;7;3;2;0;11.583546864853675;0
24.0;3.25;1;5;7;2;1;2;14.274423934009722;0
18.0;3.5;1;5;7;2;0;2;9.992552349543118;0
19.0;3.75;1;5;0;3;0;3;14.148868977953056;0
25.470250644704034;4.0;1;5;7;0;1;4;22.464107964207425;1
33.0;4.25;1;5;0;2;2;2;13.225984016438915;0
27.0;4.5;1;5;3;3;0;1;15.093569947460452;0
31.0;4.75;1;5;3;2;0;1;9.247193014636707;0
33.0;5.0;1;5;0;1;2;1;12.073486332267656;0
27.0;5.25;1;5;1;0;0;2;12.714182803318225;0
23.0;5.5;1;5;4;1;0;0;17.721379401407372;0
22.0;5.75;1;5;6;0;2;0;9.390272766357102;0
32.0;6.0;1;5;3;2;2;2;10.606722183414185;0
27.0;6.25;1;5;6;1;1;3;6.256868871316882;0
33.0;6.5;1;5;3;0;2;0;15.180073443200682;0
18.0;6.75;1;5;0;2;0;1;11.840272222942948;0
57.98634873977063;7.0;1;5;3;2;0;2;20.27071699989436;1
33.0;7.25;1;5;1;0;2;3;17.72175966029655;0
32.0;7.5;1;5;7;1;2;4;17.30956545026973;0
33.0;7.75;1;5;2;4;0;3;17.25250346318571;0
46.0;8.0;1;5;6;1;0;2;16.705304121861502;0
34.594234723787864;8.25;1;5;5;0;0;1;19.956229125658272;1
33.0;8.5;1;5;5;1;1;2;18.008674188866316;0
50.0;8.75;1;5;1;0;1;0;23.644211589891057;0
34.0;9.0;1;5;2;4;2;4;15.000519768766964;0
32.0;9.25;1;5;2;1;2;0;17.91090155694619;0
48.0;9.5;1;5;3;1;0;0;17.100842970021063;0
46.0;9.75;1;5;4;2;0;3;22.590003554695567;0
40.74458399644246;10.0;1;5;6;2;0;4;25.49920630517282;1
32.0;10.25;1;5;6;1;2;2;18.770491111809747;0
31.0;10.5;1;5;6;1;2;3;20.530475783919172;0
42.0;10.75;1;5;5;2;1;4;21.966203552752784;0
37.90928845963881;11.0;1;5;5;1;2;0;23.09876111761712;1
39.0;11.25;1;5;4;2;2;3;22.126417113712826;0
39.93159336585048;11.5;1;5;0;4;2;1;27.61935803253127;1
41.0;11.75;1;5;1;1;2;0;17.826110820747665;0
47.0;12.0;1;5;2;1;0;0;20.475199979188623;0
37.0;12.25;1;5;6;2;2;3;16.437796696996017;0
38.0;12.5;1;5;2;1;0;0;22.58268394276692;0
29.0;12.75;1;5;4;1;0;3;22.516625651980775;0
35.62765918572489;13.0;1;5;7;0;2;3;27.116853891350065;1
44.0;13.25;1;5;7;2;2;1;21.04521002084192;0
28.0;13.5;1;5;0;1;1;0;19.709557947958498;0
25.0;13.75;1;5;4;2;2;3;19.871152414232753;0
31.0;14.0;1;5;2;3;1;2;20.316759932454246;0
34.0;14.25;1;5;1;2;1;0;21.139212188273195;0
24.0;14.5;1;5;6;3;0;3;16.40701194945677;0
38.0;14.75;1;5;3;2;0;0;21.180092605445004;0
27.0;15.0;1;5;1;1;0;2;19.476056222213774;0
33.0;15.25;1;5;0;0;0;1;20.981330909841287;0
24.0;15.5;1;5;5;2;2;2;17.933166276682073;0
37.0;15.75;1;5;1;1;1;3;16.43894359984194;0
38.0;16.0;1;5;7;2;1;3;19.855843986523272;0
44.0;16.25;1;5;0;0;1;2;17.84169870939773;0
47.0;16.5;1;5;6;3;2;3;18.09986735711158;0
25.0;16.75;1;5;7;0;2;3;22.317493569704492;0
31.0;17.0;1;5;7;3;2;1;17.37938105868927;0
44.0;17.25;1;5;7;3;0;0;18.86190001596378;0
32.0;17.5;1;5;0;0;2;3;16.329116357563123;0
44.0;17.75;1;5;6;4;0;1;21.69591569931779;0
33.0;18.0;1;5;2;2;2;0;14.662934412815051;0
37.0;18.25;1;5;3;2;1;3;16.475801178934802;0
44.0;18.5;1;5;1;1;1;3;17.672892237397093;0
34.0;18.75;1;5;3;2;1;4;18.720220651045537;0
44.0;19.0;1;5;5;2;1;3;17.51433820145257;0
50.073605701023695;19.25;1;5;0;3;1;3;23.295276894416606;1
40.0;19.5;1;5;0;0;1;2;15.560589120282259;0
63.18270488921181;19.75;1;5;6;0;0;3;20.97279683938113;1
33.0;20.0;1;5;6;4;1;0;10.279189562118496;0
27.884849423222402;20.25;1;5;6;2;0;0;9.803744902280519;1
22.0;20.5;1;5;4;2;2;3;14.80839897208026;0
25.0;20.75;1;5;6;0;0;1;9.602578124932744;0
17.0;21.0;1;5;5;3;2;1;13.148672771984513;0
19.0;21.25;1;5;2;4;0;3;15.81675932710366;0
34.0;21.5;1;5;7;0;2;2;13.753096706592487;0
29.0;21.75;1;5;3;2;1;2;6.219330892762193;0
19.0;22.0;1;5;3;2;1;1;11.374207232053617;0
22.0;22.25;1;5;0;4;2;2;14.58377597406145;0
30.92020441832382;22.5;1;5;5;2;0;2;14.691721600386483;1
22.190875981044744;22.75;1;5;6;2;1;1;10.77766366514058;1
32.0;23.0;1;5;4;1;0;0;10.711162164053919;0
33.0;23.25;1;5;7;4;2;3;17.406812714095174;0
36.0;23.5;1;5;3;4;0;1;16.795851958529404;0
21.0;23.75;1;5;7;4;1;1;12.55980320251938;0
25.0;0.0;2;5;1;3;0;0;14.454128183397746;0
20.0;0.25;2;5;4;4;2;4;8.912657598337221;0
39.9723218733423;0.5;2;5;2;3;2;1;11.346944325240674;1
19.0;0.75;2;5;0;2;1;4;8.262233691745369;0
27.0;1.0;2;5;3;1;2;1;11.519041881475118;0
36.57265331406071;1.25;2;5;5;2;1;3;15.877987728257839;1
29.0;1.5;2;5;7;4;1;1;12.416424995687574;0
35.0;1.75;2;5;6;2;0;3;10.189151179653583;0
18.0;2.0;2;5;5;0;1;1;13.113933472335011;0
19.0;2.25;2;5;3;0;1;3;11.902988738914102;0
41.72081991271509;2.5;2;5;4;0;1;1;18.103851832049678;1
19.0;2.75;2;5;5;3;2;3;9.396569313307806;0
29.0;3.0;2;5;6;4;1;2;12.284384678434968;0
34.0;3.25;2;5;4;1;0;2;12.832777286482294;0
16.0;3.5;2;5;0;0;1;2;10.740916322745425;0
23.0;3.75;2;5;4;4;2;0;17.277681502795108;0
17.0;4.0;2;5;4;0;2;2;16.85416334185065;0
41.53963216634901;4.25;2;5;3;3;0;0;20.431587083569717;1
32.0;4.5;2;5;7;0;1;3;7.202472626066195;0
19.0;4.75;2;5;4;3;2;2;9.400733198290638;0
24.043244339894443;5.0;2;5;5;1;0;2;9.628071241562912;1
23.0;5.25;2;5;5;4;1;1;13.099636626934487;0
35.520415829047536;5.5;2;5;3;4;0;3;12.340320339155987;1
25.0;5.75;2;5;2;3;2;1;12.397505157075305;0
27.0;6.0;2;5;2;4;0;1;7.408915450056497;0
24.0;6.25;2;5;1;4;0;3;15.162330346740841;0
33.0;6.5;2;5;1;3;0;3;8.936489224557096;0
35.0;6.75;2;5;4;0;1;1;15.72475502206561;0
24.0;7.0;2;5;4;2;0;2;18.80998258521128;0
41.0;7.25;2;5;7;1;1;0;15.913153737188034;0
30.0;7.5;2;5;1;2;2;0;20.473231427960734;0
40.0;7.75;2;5;2;4;2;0;19.657406216170877;0
39.0;8.0;2;5;4;4;1;2;17.30065058777504;0
43.0;8.25;2;5;0;0;2;3;17.03143018504798;0
38.61600276971681;8.5;2;5;1;1;0;0;20.920913468035106;1
47.91645851640065;8.75;2;5;7;1;0;1;28.395940551812473;1
30.0;9.0;2;5;4;2;0;2;18.787851565222226;0
42.0;9.25;2;5;4;4;1;4;20.77291570596549;0
41.0;9.5;2;5;6;0;0;3;16.234925320364972;0
31.40958599555154;9.75;2;5;5;3;2;2;22.0768968274841;1
33.0;10.0;2;5;2;1;1;2;20.06893464172374;0
26.0;10.25;2;5;3;0;1;3;20.715682512653245;0
28.0;10.5;2;5;4;4;1;1;17.750673750151133;0
33.0;10.75;2;5;2;3;1;2;20.475234099067542;0
41.234990394660635;11.0;2;5;5;1;1;3;28.339077852473054;1
32.0;11.25;2;5;6;4;1;3;17.888394931983584;0
36.0;11.5;2;5;2;1;1;2;18.50395176375816;0
47.0;11.75;2;5;5;0;1;3;20.240159253421094;0
44.96865122195082;12.0;2;5;7;0;0;2;31.400688763189976;1
34.0;12.25;2;5;0;2;2;2;20.65452350517296;0
34.0;12.5;2;5;4;4;0;1;15.673467592565446;0
48.0;12.75;2;5;4;3;2;0;15.930893632412722;0
39.0;13.0;2;5;1;2;2;2;16.25107663824159;0
41.0;13.25;2;5;1;3;2;2;16.999824592128924;0
30.0;13.5;2;5;5;4;1;2;21.850965846912487;0
34.0;13.75;2;5;6;3;1;1;20.923465756178864;0
34.0;14.0;2;5;3;0;0;1;21.024427049800092;0
27.0;14.25;2;5;0;4;0;0;16.570636407699855;0
38.0;14.5;2;5;3;0;2;3;20.18286906505554;0
43.0;14.75;2;5;4;4;2;3;18.6764363368809;0
30.0;15.0;2;5;7;4;1;3;16.119535534964697;0
44.0;15.25;2;5;1;3;2;2;21.756235477266635;0
38.0;15.5;2;5;1;0;2;2;15.963546620548982;0
37.0;15.75;2;5;6;2;2;0;14.424937697705964;0
39.0;16.0;2;5;3;1;0;1;23.117128832550833;0
30.0;16.25;2;5;2;3;0;2;18.740238584396657;0
58.99008342171312;16.5;2;5;5;4;0;0;21.312992557451462;1
48.0;16.75;2;5;0;0;2;2;18.371464766362706;0
32.0;17.0;2;5;7;0;0;3;21.43066936768786;0
47.0;17.25;2;5;6;2;0;0;17.608853595026225;0
45.0;17.5;2;5;1;2;1;0;16.727667381859565;0
56.62960566024938;17.75;2;5;4;2;0;2;19.402203223224138;1
28.0;18.0;2;5;2;4;2;3;16.122700812139467;0
45.0;18.25;2;5;5;0;0;2;21.876475823038646;0
26.0;18.5;2;5;5;0;2;2;18.411069490398766;0
28.0;18.75;2;5;7;0;2;0;15.91028349263368;0
42.0;19.0;2;5;6;3;2;3;19.374038835088303;0
49.11788996630972;19.25;2;5;1;4;0;0;22.36120461869958;1
37.0;19.5;2;5;4;0;0;0;19.01582771193523;0
41.33832971808837;19.75;2;5;1;2;0;4;24.80905837746705;1
15.0;20.0;2;5;6;2;2;0;15.255504436543188;0
25.0;20.25;2;5;5;1;1;0;9.42463172405134;0
28.690159503105516;20.5;2;5;4;0;1;0;14.470170411234728;1
16.0;20.75;2;5;6;4;2;4;14.196767592298915;0
26.0;21.0;2;5;3;0;2;4;10.997749484826596;0
21.0;21.25;2;5;7;4;0;1;8.558385699879539;0
30.563224057080927;21.5;2;5;6;4;1;1;18.498314690877184;1
37.0;21.75;2;5;1;1;0;1;8.44153129915209;0
25.0;22.0;2;5;2;2;2;1;13.498300969198144;0
19.0;22.25;2;5;5;2;0;2;9.519942496787017;0
21.0;22.5;2;5;7;0;0;3;15.018658233402434;0
25.821966420973265;22.75;2;5;6;1;1;0;21.37625686959138;1
34.42327502184338;23.0;2;5;0;1;2;1;9.272036761551622;1
18.0;23.25;2;5;0;3;0;1;15.876238249389047;0
22.0;23.5;2;5;5;2;0;1;9.252182904571518;0
36.0;23.75;2;5;7;3;1;1;14.830416477065071;0
31.0;0.0;3;5;4;3;0;2;11.350614069335442;0
22.0;0.25;3;5;1;0;1;3;10.921570355705867;0
25.0;0.5;3;5;4;4;0;3;9.460262473919608;0
30.0;0.75;3;5;4;0;2;2;11.6817984215553;0
30.0;1.0;3;5;7;0;1;3;7.847528163882992;0
22.0;1.25;3;5;5;4;2;2;14.341177244932304;0
20.0;1.5;3;5;6;2;2;1;8.009750102270564;0
33.0;1.75;3;5;3;1;2;1;11.388148518486247;0
27.0;2.0;3;5;4;4;1;3;14.74665516355209;0
30.0;2.25;3;5;1;3;2;2;8.180982978359255;0
27.0;2.5;3;5;2;2;1;2;16.715338132840238;0
20.0;2.75;3;5;4;0;1;0;7.015129018682388;0
33.0;3.0;3;5;3;2;2;3;9.586884041160012;0
18.0;3.25;3;5;6;4;2;4;9.838178435676085;0
22.0;3.5;3;5;1;4;0;3;13.905822554127447;0
43.88325005098043;3.75;3;5;1;2;0;4;19.183941833957753;1
37.0;4.0;3;5;3;1;0;0;8.27869551682095;0
22.0;4.25;3;5;1;1;2;2;12.46703974079026;0
21.0;4.5;3;5;1;0;0;4;14.518730951648084;0
20.0;4.75;3;5;6;2;1;3;17.760448426646988;0
22.0;5.0;3;5;0;0;2;3;13.38382344632423;0
25.0;5.25;3;5;7;1;1;1;7.935794338718145;0
26.0;5.5;3;5;7;0;2;2;15.702517147124166;0
26.0;5.75;3;5;1;1;2;0;13.327856066303298;0
21.0;6.0;3;5;2;3;1;1;11.649052775442879;0
32.297620869236;6.25;3;5;5;4;1;1;21.98299522838992;1
18.0;6.5;3;5;3;1;2;3;12.503515111114607;0
20.170913404460073;6.75;3;5;2;4;2;0;17.585244752417193;1
38.0;7.0;3;5;0;3;0;2;16.230463558914057;0
49.22638490477003;7.25;3;5;6;2;1;1;26.049401748943083;1
40.0;7.5;3;5;0;2;1;0;18.93877384724683;0
57.20344408612106;7.75;3;5;1;3;2;3;22.62949354126755;1
42.0;8.0;3;5;4;0;0;1;16.99925219048274;0
44.0;8.25;3;5;5;4;0;1;14.900669773440825;0
26.0;8.5;3;5;0;2;0;3;19.060146707334006;0
46.0;8.75;3;5;4;1;2;2;18.74928050297017;0
48.0;9.0;3;5;0;3;2;1;21.79157445008949;0
30.0;9.25;3;5;4;1;2;0;16.002247941365475;0
42.0;9.5;3;5;4;2;1;0;22.153375304731895;0
46.0;9.75;3;5;2;1;0;4;20.585506592559135;0
37.0;10.0;3;5;3;3;2;2;19.135561131876226;0
29.0;10.25;3;5;1;2;0;4;24.29090689787624;0
47.0;10.5;3;5;7;4;1;2;16.213242476391653;0
40.0;10.75;3;5;6;4;1;0;15.450641033393323;0
38.720389062494164;11.0;3;5;1;2;0;0;29.014004569329945;1
44.0;11.25;3;5;6;2;1;2;21.436388065230773;0
46.0;11.5;3;5;1;1;1;0;24.841776713932237;0
40.0;11.75;3;5;1;4;2;2;15.028515129482496;0
29.0;12.0;3;5;1;0;2;4;16.499747688128636;0
34.0;12.25;3;5;6;2;2;2;18.557570713086616;0
50.0;12.5;3;5;3;1;0;0;22.375891812688916;0
31.0;12.75;3;5;6;4;2;4;16.484327434037716;0
39.0;13.0;3;5;4;4;1;1;18.351151840789722;0
28.0;13.25;3;5;7;3;1;2;22.327652619161256;0
58.01793510094703;13.5;3;5;0;4;2;1;27.384553971904445;1
45.0;13.75;3;5;0;1;1;1;20.80659393039547;0
42.0;14.0;3;5;5;4;0;1;16.479314214066903;0
34.0;14.25;3;5;1;3;2;2;20.16764377737284;0
56.36910128810278;14.5;3;5;3;4;1;2;25.514006403147913;1
39.0;14.75;3;5;6;4;0;1;16.263934099245414;0
37.0;15.0;3;5;1;0;2;0;14.354310860848617;0
48.0;15.25;3;5;0;0;0;3;22.484737377494817;0
45.0;15.5;3;5;2;1;2;1;22.496061889702514;0
28.0;15.75;3;5;0;1;1;2;17.479223691544412;0
28.0;16.0;3;5;7;4;2;2;15.563184779546226;0
29.0;16.25;3;5;0;3;0;3;20.318955871127432;0
30.0;16.5;3;5;7;4;0;0;21.91527204672425;0
49.0;16.75;3;5;2;1;1;4;20.340144690455574;0
47.0;17.0;3;5;2;1;1;2;19.124482185872683;0
41.0;17.25;3;5;0;0;1;3;19.23615575694496;0
39.0;17.5;3;5;4;3;0;2;20.36092747273608;0
29.0;17.75;3;5;0;0;1;2;21.4186759664597;0
44.0;18.0;3;5;0;4;0;1;16.298762002427544;0
32.0;18.25;3;5;6;2;0;3;22.65683634709488;0
27.0;18.5;3;5;7;1;0;0;16.68123106238942;0
43.0;18.75;3;5;5;3;1;3;22.07393666812814;0
39.0;19.0;3;5;3;1;0;0;14.470577896343638;0
41.0;19.25;3;5;0;4;0;0;22.634563904002402;0
29.0;19.5;3;5;5;1;1;1;17.968842598167157;0
37.0;19.75;3;5;1;2;2;1;19.17252724568897;0
36.0;20.0;3;5;0;3;1;3;8.26004553533997;0
19.093840221521198;20.25;3;5;0;1;1;3;9.580581497418764;1
20.0;20.5;3;5;2;1;0;0;15.018923486409083;0
26.0;20.75;3;5;5;1;1;1;12.910490628475435;0
35.0;21.0;3;5;6;3;2;1;15.711489675451842;0
22.0;21.25;3;5;1;4;0;0;9.55632000642522;0
14.0;21.5;3;5;2;1;0;2;15.39214002629628;0
18.0;21.75;3;5;4;1;2;3;6.624973272243241;0
18.0;22.0;3;5;5;4;2;2;12.128439576539865;0
25.0;22.25;3;5;5;1;1;1;6.283880211944441;0
33.0;22.5;3;5;5;4;1;3;12.796476725745109;0
44.73045161988023;22.75;3;5;2;0;2;3;17.839124153129838;1
26.0;23.0;3;5;3;2;1;2;14.091455578220966;0
25.0;23.25;3;5;7;0;0;3;8.939086379730497;0
34.0;23.5;3;5;5;3;1;4;16.372208237503166;0
40.4203322492538;23.75;3;5;6;1;1;3;11.26050165687509;1
23.0;0.0;4;5;2;3;1;3;11.137695069670114;0
24.0;0.25;4;5;0;1;0;0;14.51819968643808;0
28.0;0.5;4;5;0;2;0;3;10.646495745249423;0
22.0;0.75;4;5;3;4;1;1;14.90066311766937;0
33.0;1.0;4;5;1;2;0;2;8.763805543472188;0
16.0;1.25;4;5;0;3;2;0;13.298337890797537;0
19.0;1.5;4;5;1;4;0;0;10.640127635321726;0
17.0;1.75;4;5;1;0;2;2;11.095139288818071;0
19.0;2.0;4;5;6;2;1;0;9.627543241164654;0
35.0;2.25;4;5;2;3;1;4;10.663025829418013;0
44.40186235864305;2.5;4;5;4;0;2;2;11.987143106866919;1
16.0;2.75;4;5;4;1;0;1;12.848030681738237;0
27.0;3.0;4;5;3;4;1;3;10.296017783642348;0
28.0;3.25;4;5;1;1;0;3;7.9597209599015954;0
16.0;3.5;4;5;6;3;1;0;9.697989670322581;0
36.777944045195206;3.75;4;5;5;2;1;0;22.33193666828099;1
22.0;4.0;4;5;5;3;1;2;7.076217462564071;0
31.0;4.25;4;5;3;1;1;2;10.434759379513057;0
21.0;4.5;4;5;1;2;1;3;16.080838968798282;0
35.5799593990741;4.75;4;5;6;0;0;2;13.641082123708436;1
30.0;5.0;4;5;3;0;0;0;8.364270460251202;0
17.0;5.25;4;5;5;3;1;2;9.916075323126284;0
17.0;5.5;4;5;0;2;0;0;8.79714253739101;0
45.74041111780362;5.75;4;5;3;0;2;3;16.338403195380884;1
20.0;6.0;4;5;5;3;0;0;16.07884016284686;0
22.0;6.25;4;5;6;4;0;1;14.98679644378465;0
28.0;6.5;4;5;0;3;1;2;12.012743384362228;0
15.0;6.75;4;5;2;1;0;0;14.880779120636763;0
30.0;7.0;4;5;4;3;2;1;21.98326153134235;0
34.9601634459149;7.25;4;5;2;3;0;0;20.28208522125283;1
25.0;7.5;4;5;3;0;1;4;23.23115013994265;0
40.0;7.75;4;5;6;0;2;2;15.097358050013963;0
32.0;8.0;4;5;2;4;2;1;17.479338631871727;0
29.0;8.25;4;5;7;1;1;1;22.892949445295372;0
